nohup: ignoring input
Online fouloïde: 500000 steps, config=configs/micro_fouloide_online_homeostatic_rssm_v3_dreamerfix_buf500k.yaml, seed=1, device=cuda
step     500 | wellbeing 0.363 | wm_loss 2.8432 | td 0.0000 | planner 0.00 | seuil None | eau 1 | bouffe 0 | morts 1 | eps 1.00
step   12500 | wellbeing 0.000 | wm_loss 1.7606 | td 0.0000 | planner 0.00 | seuil None | eau 1 | bouffe 1 | morts 15 | eps 1.00
step   13000 | wellbeing 0.030 | wm_loss 1.7329 | td 0.0000 | planner 0.00 | seuil None | eau 5 | bouffe 1 | morts 15 | eps 1.00
step   13500 | wellbeing 0.015 | wm_loss 1.7596 | td 0.0000 | planner 0.00 | seuil None | eau 2 | bouffe 1 | morts 15 | eps 1.00
step   14000 | wellbeing 0.003 | wm_loss 1.7182 | td 0.0000 | planner 0.00 | seuil None | eau 0 | bouffe 0 | morts 15 | eps 1.00
step   14500 | wellbeing 0.000 | wm_loss 1.7690 | td 0.0000 | planner 0.00 | seuil None | eau 0 | bouffe 0 | morts 15 | eps 1.00
step   15000 | wellbeing 0.000 | wm_loss 1.7265 | td 0.0000 | planner 0.00 | seuil None | eau 2 | bouffe 0 | morts 15 | eps 1.00
step   15500 | wellbeing 0.000 | wm_loss 1.7415 | td 0.0000 | planner 0.00 | seuil None | eau 0 | bouffe 0 | morts 15 | eps 1.00
step   16000 | wellbeing 0.000 | wm_loss 1.7087 | td 0.0000 | planner 0.00 | seuil None | eau 2 | bouffe 0 | morts 15 | eps 1.00
step   16500 | wellbeing 0.063 | wm_loss 1.7257 | td 0.0000 | planner 0.00 | seuil None | eau 3 | bouffe 2 | morts 15 | eps 1.00
step   17000 | wellbeing 0.062 | wm_loss 1.7510 | td 0.0000 | planner 0.00 | seuil None | eau 6 | bouffe 2 | morts 15 | eps 1.00
step   17500 | wellbeing 0.009 | wm_loss 1.7771 | td 0.0000 | planner 0.00 | seuil None | eau 1 | bouffe 1 | morts 15 | eps 1.00
step   18000 | wellbeing 0.000 | wm_loss 1.7203 | td 0.0000 | planner 0.00 | seuil None | eau 0 | bouffe 0 | morts 15 | eps 1.00
step   18500 | wellbeing 0.000 | wm_loss 1.7608 | td 0.0000 | planner 0.00 | seuil None | eau 0 | bouffe 0 | morts 15 | eps 1.00
step   19000 | wellbeing 0.032 | wm_loss 1.7014 | td 0.0000 | planner 0.00 | seuil None | eau 3 | bouffe 1 | morts 15 | eps 1.00
step   19500 | wellbeing 0.000 | wm_loss 1.7205 | td 0.0000 | planner 0.00 | seuil None | eau 1 | bouffe 0 | morts 15 | eps 1.00
step   20000 | wellbeing 0.000 | wm_loss 1.7066 | td 0.0000 | planner 0.00 | seuil None | eau 0 | bouffe 0 | morts 15 | eps 1.00
step   20500 | wellbeing 0.000 | wm_loss 1.6721 | td 0.0000 | planner 0.00 | seuil None | eau 0 | bouffe 0 | morts 15 | eps 1.00
step   21000 | wellbeing 0.000 | wm_loss 1.7028 | td 0.0000 | planner 0.00 | seuil None | eau 0 | bouffe 0 | morts 15 | eps 1.00
step   21500 | wellbeing 0.000 | wm_loss 1.7418 | td 0.0000 | planner 0.00 | seuil None | eau 0 | bouffe 5 | morts 15 | eps 1.00
step   22000 | wellbeing 0.219 | wm_loss 1.6934 | td 0.0000 | planner 0.00 | seuil None | eau 2 | bouffe 5 | morts 16 | eps 1.00
step   22500 | wellbeing 0.167 | wm_loss 1.7178 | td 0.0000 | planner 0.00 | seuil None | eau 2 | bouffe 5 | morts 17 | eps 1.00
step   23000 | wellbeing 0.135 | wm_loss 1.7139 | td 0.0000 | planner 0.00 | seuil None | eau 2 | bouffe 4 | morts 17 | eps 1.00
step   23500 | wellbeing 0.001 | wm_loss 1.7150 | td 0.0000 | planner 0.00 | seuil None | eau 1 | bouffe 1 | morts 17 | eps 1.00
step   24000 | wellbeing 0.000 | wm_loss 1.7211 | td 0.0000 | planner 0.00 | seuil None | eau 1 | bouffe 1 | morts 17 | eps 1.00
step   24500 | wellbeing 0.000 | wm_loss 1.7104 | td 0.0000 | planner 0.00 | seuil None | eau 0 | bouffe 0 | morts 17 | eps 1.00
step   25000 | wellbeing 0.000 | wm_loss 1.7480 | td 0.0000 | planner 0.00 | seuil None | eau 0 | bouffe 0 | morts 17 | eps 1.00
step   25500 | wellbeing 0.000 | wm_loss 1.7437 | td 0.0000 | planner 0.00 | seuil None | eau 0 | bouffe 0 | morts 17 | eps 1.00
step   26000 | wellbeing 0.000 | wm_loss 1.7285 | td 0.0000 | planner 0.00 | seuil None | eau 0 | bouffe 0 | morts 17 | eps 1.00
step   26500 | wellbeing 0.000 | wm_loss 1.6875 | td 0.0000 | planner 0.00 | seuil None | eau 0 | bouffe 0 | morts 17 | eps 1.00
step   27000 | wellbeing 0.000 | wm_loss 1.7118 | td 0.0000 | planner 0.00 | seuil None | eau 0 | bouffe 0 | morts 17 | eps 1.00
step   27500 | wellbeing 0.000 | wm_loss 1.6680 | td 0.0000 | planner 0.00 | seuil None | eau 0 | bouffe 0 | morts 17 | eps 1.00
step   28000 | wellbeing 0.000 | wm_loss 1.7073 | td 0.0000 | planner 0.00 | seuil None | eau 0 | bouffe 0 | morts 17 | eps 1.00
step   28500 | wellbeing 0.000 | wm_loss 1.6730 | td 0.0000 | planner 0.00 | seuil None | eau 0 | bouffe 0 | morts 17 | eps 1.00
step   29000 | wellbeing 0.091 | wm_loss 1.6938 | td 0.0000 | planner 0.00 | seuil None | eau 0 | bouffe 1 | morts 18 | eps 1.00
step   29500 | wellbeing 0.166 | wm_loss 1.7042 | td 0.0000 | planner 0.00 | seuil None | eau 2 | bouffe 5 | morts 18 | eps 1.00
step   30000 | wellbeing 0.000 | wm_loss 1.7333 | td 0.0000 | planner 0.00 | seuil None | eau 0 | bouffe 0 | morts 18 | eps 1.00
step   30500 | wellbeing 0.000 | wm_loss 1.7047 | td 0.0000 | planner 0.00 | seuil None | eau 0 | bouffe 0 | morts 18 | eps 1.00
step   31000 | wellbeing 0.000 | wm_loss 1.7320 | td 0.0000 | planner 0.00 | seuil None | eau 0 | bouffe 0 | morts 18 | eps 1.00
step   31500 | wellbeing 0.000 | wm_loss 1.7364 | td 0.0000 | planner 0.00 | seuil None | eau 0 | bouffe 0 | morts 18 | eps 1.00
step   32000 | wellbeing 0.000 | wm_loss 1.7259 | td 0.0000 | planner 0.00 | seuil None | eau 0 | bouffe 0 | morts 18 | eps 1.00
step   32500 | wellbeing 0.000 | wm_loss 1.7027 | td 0.0000 | planner 0.00 | seuil None | eau 0 | bouffe 0 | morts 18 | eps 1.00
step   33000 | wellbeing 0.000 | wm_loss 1.7382 | td 0.0000 | planner 0.00 | seuil None | eau 0 | bouffe 0 | morts 18 | eps 1.00
step   33500 | wellbeing 0.000 | wm_loss 1.7644 | td 0.0000 | planner 0.00 | seuil None | eau 0 | bouffe 0 | morts 18 | eps 1.00
step   34000 | wellbeing 0.000 | wm_loss 1.7161 | td 0.0000 | planner 0.00 | seuil None | eau 0 | bouffe 0 | morts 18 | eps 1.00
step   34500 | wellbeing 0.000 | wm_loss 1.7433 | td 0.0000 | planner 0.00 | seuil None | eau 0 | bouffe 0 | morts 18 | eps 1.00
step   35000 | wellbeing 0.000 | wm_loss 1.7314 | td 0.0000 | planner 0.00 | seuil None | eau 0 | bouffe 0 | morts 18 | eps 1.00
step   35500 | wellbeing 0.000 | wm_loss 1.7287 | td 0.0000 | planner 0.00 | seuil None | eau 0 | bouffe 0 | morts 18 | eps 1.00
step   36000 | wellbeing 0.000 | wm_loss 1.7474 | td 0.0000 | planner 0.00 | seuil None | eau 1 | bouffe 0 | morts 18 | eps 1.00
step   36500 | wellbeing 0.000 | wm_loss 1.7498 | td 0.0000 | planner 0.00 | seuil None | eau 0 | bouffe 0 | morts 18 | eps 1.00
step   37000 | wellbeing 0.000 | wm_loss 1.7753 | td 0.0000 | planner 0.00 | seuil None | eau 0 | bouffe 0 | morts 18 | eps 1.00
step   37500 | wellbeing 0.000 | wm_loss 1.7752 | td 0.0000 | planner 0.00 | seuil None | eau 1 | bouffe 0 | morts 18 | eps 1.00
step   38000 | wellbeing 0.072 | wm_loss 1.7893 | td 0.0000 | planner 0.00 | seuil None | eau 1 | bouffe 0 | morts 19 | eps 1.00
step   38500 | wellbeing 0.383 | wm_loss 1.8128 | td 0.0000 | planner 0.00 | seuil None | eau 4 | bouffe 4 | morts 19 | eps 1.00
step   39000 | wellbeing 0.000 | wm_loss 1.7601 | td 0.0000 | planner 0.00 | seuil None | eau 0 | bouffe 1 | morts 19 | eps 1.00
step   39500 | wellbeing 0.000 | wm_loss 1.7658 | td 0.0000 | planner 0.00 | seuil None | eau 0 | bouffe 3 | morts 19 | eps 1.00
step   40000 | wellbeing 0.000 | wm_loss 1.7611 | td 0.0000 | planner 0.00 | seuil None | eau 0 | bouffe 1 | morts 19 | eps 1.00
step   40500 | wellbeing 0.000 | wm_loss 1.7533 | td 0.0000 | planner 0.00 | seuil None | eau 0 | bouffe 1 | morts 19 | eps 1.00
step   41000 | wellbeing 0.191 | wm_loss 1.7578 | td 0.0000 | planner 0.00 | seuil None | eau 1 | bouffe 0 | morts 20 | eps 1.00
step   41500 | wellbeing 0.000 | wm_loss 1.7452 | td 0.0000 | planner 0.00 | seuil None | eau 0 | bouffe 0 | morts 20 | eps 1.00
step   42000 | wellbeing 0.000 | wm_loss 1.7366 | td 0.0000 | planner 0.00 | seuil None | eau 0 | bouffe 1 | morts 20 | eps 1.00
step   42500 | wellbeing 0.000 | wm_loss 1.7574 | td 0.0000 | planner 0.00 | seuil None | eau 0 | bouffe 2 | morts 20 | eps 1.00
step   43000 | wellbeing 0.000 | wm_loss 1.7115 | td 0.0000 | planner 0.00 | seuil None | eau 0 | bouffe 1 | morts 20 | eps 1.00
step   43500 | wellbeing 0.000 | wm_loss 1.7029 | td 0.0000 | planner 0.00 | seuil None | eau 0 | bouffe 1 | morts 20 | eps 1.00
step   44000 | wellbeing 0.218 | wm_loss 1.7490 | td 0.0000 | planner 0.00 | seuil None | eau 2 | bouffe 1 | morts 21 | eps 1.00
step   44500 | wellbeing 0.000 | wm_loss 1.7472 | td 0.0000 | planner 0.00 | seuil None | eau 0 | bouffe 1 | morts 21 | eps 1.00
step   45000 | wellbeing 0.242 | wm_loss 1.8602 | td 0.0000 | planner 0.00 | seuil None | eau 1 | bouffe 2 | morts 22 | eps 1.00
step   45500 | wellbeing 0.000 | wm_loss 1.7248 | td 0.0000 | planner 0.00 | seuil None | eau 0 | bouffe 0 | morts 22 | eps 1.00
step   46000 | wellbeing 0.000 | wm_loss 1.7401 | td 0.0000 | planner 0.00 | seuil None | eau 1 | bouffe 0 | morts 22 | eps 1.00
step   46500 | wellbeing 0.000 | wm_loss 1.7369 | td 0.0000 | planner 0.00 | seuil None | eau 1 | bouffe 0 | morts 22 | eps 1.00
step   47000 | wellbeing 0.000 | wm_loss 1.7553 | td 0.0000 | planner 0.00 | seuil None | eau 1 | bouffe 0 | morts 22 | eps 1.00
step   47500 | wellbeing 0.000 | wm_loss 1.7314 | td 0.0000 | planner 0.00 | seuil None | eau 1 | bouffe 0 | morts 22 | eps 1.00
step   48000 | wellbeing 0.000 | wm_loss 1.7276 | td 0.0000 | planner 0.00 | seuil None | eau 1 | bouffe 0 | morts 22 | eps 1.00
step   48500 | wellbeing 0.000 | wm_loss 1.7360 | td 0.0000 | planner 0.00 | seuil None | eau 2 | bouffe 1 | morts 22 | eps 1.00
step   49000 | wellbeing 0.001 | wm_loss 1.7552 | td 0.0000 | planner 0.00 | seuil None | eau 3 | bouffe 1 | morts 22 | eps 1.00
step   49500 | wellbeing 0.002 | wm_loss 1.7719 | td 0.0000 | planner 0.00 | seuil None | eau 1 | bouffe 0 | morts 22 | eps 1.00
step   50000 | wellbeing 0.000 | wm_loss 1.7262 | td 0.0000 | planner 0.00 | seuil None | eau 2 | bouffe 0 | morts 22 | eps 1.00
  cerveau sauvegardé → runs/fouloide_online_seed1/checkpoint_online.pt
step   50500 | wellbeing 0.191 | wm_loss 1.8271 | td 0.0000 | planner 0.00 | seuil None | eau 2 | bouffe 1 | morts 23 | eps 1.00
step   51000 | wellbeing 0.081 | wm_loss 1.7643 | td 0.0000 | planner 0.00 | seuil None | eau 1 | bouffe 0 | morts 24 | eps 1.00
step   51500 | wellbeing 0.000 | wm_loss 1.7286 | td 0.0000 | planner 0.00 | seuil None | eau 0 | bouffe 0 | morts 24 | eps 1.00
step   52000 | wellbeing 0.000 | wm_loss 1.7710 | td 0.0000 | planner 0.00 | seuil None | eau 0 | bouffe 0 | morts 24 | eps 1.00
step   52500 | wellbeing 0.000 | wm_loss 1.8011 | td 0.0000 | planner 0.00 | seuil None | eau 0 | bouffe 1 | morts 24 | eps 1.00
step   53000 | wellbeing 0.156 | wm_loss 1.7511 | td 0.0000 | planner 0.00 | seuil None | eau 0 | bouffe 2 | morts 25 | eps 1.00
step   53500 | wellbeing 0.000 | wm_loss 1.7187 | td 0.0000 | planner 0.00 | seuil None | eau 1 | bouffe 3 | morts 25 | eps 1.00
step   54000 | wellbeing 0.001 | wm_loss 1.7595 | td 0.0000 | planner 0.00 | seuil None | eau 1 | bouffe 1 | morts 25 | eps 1.00
step   54500 | wellbeing 0.000 | wm_loss 1.7608 | td 0.0000 | planner 0.00 | seuil None | eau 2 | bouffe 0 | morts 25 | eps 1.00
step   55000 | wellbeing 0.000 | wm_loss 1.7235 | td 0.0000 | planner 0.00 | seuil None | eau 0 | bouffe 1 | morts 25 | eps 1.00
step   55500 | wellbeing 0.000 | wm_loss 1.7667 | td 0.0000 | planner 0.00 | seuil None | eau 1 | bouffe 1 | morts 25 | eps 1.00
step   56000 | wellbeing 0.000 | wm_loss 1.7242 | td 0.0000 | planner 0.00 | seuil None | eau 1 | bouffe 0 | morts 25 | eps 1.00
step   56500 | wellbeing 0.000 | wm_loss 1.7150 | td 0.0000 | planner 0.00 | seuil None | eau 0 | bouffe 1 | morts 25 | eps 1.00
step   57000 | wellbeing 0.000 | wm_loss 1.7348 | td 0.0000 | planner 0.00 | seuil None | eau 0 | bouffe 0 | morts 25 | eps 1.00
step   57500 | wellbeing 0.000 | wm_loss 1.7580 | td 0.0000 | planner 0.00 | seuil None | eau 0 | bouffe 0 | morts 25 | eps 1.00
step   58000 | wellbeing 0.000 | wm_loss 1.7834 | td 0.0000 | planner 0.00 | seuil None | eau 0 | bouffe 0 | morts 25 | eps 1.00
step   58500 | wellbeing 0.000 | wm_loss 1.7715 | td 0.0000 | planner 0.00 | seuil None | eau 0 | bouffe 0 | morts 25 | eps 1.00
step   59000 | wellbeing 0.001 | wm_loss 1.7377 | td 0.0000 | planner 0.00 | seuil None | eau 1 | bouffe 1 | morts 25 | eps 1.00
step   59500 | wellbeing 0.000 | wm_loss 1.7691 | td 0.0000 | planner 0.00 | seuil None | eau 0 | bouffe 0 | morts 25 | eps 1.00
step   60000 | wellbeing 0.000 | wm_loss 1.7427 | td 0.0000 | planner 0.00 | seuil None | eau 0 | bouffe 0 | morts 25 | eps 1.00
step   60500 | wellbeing 0.005 | wm_loss 1.7909 | td 0.0000 | planner 0.00 | seuil None | eau 2 | bouffe 2 | morts 25 | eps 1.00
step   61000 | wellbeing 0.020 | wm_loss 1.7734 | td 0.0000 | planner 0.00 | seuil None | eau 3 | bouffe 3 | morts 25 | eps 1.00
step   61500 | wellbeing 0.002 | wm_loss 1.7305 | td 0.0000 | planner 0.00 | seuil None | eau 3 | bouffe 3 | morts 25 | eps 1.00
step   62000 | wellbeing 0.026 | wm_loss 1.8161 | td 0.0000 | planner 0.00 | seuil None | eau 3 | bouffe 3 | morts 25 | eps 1.00
step   62500 | wellbeing 0.009 | wm_loss 1.7736 | td 0.0000 | planner 0.00 | seuil None | eau 2 | bouffe 2 | morts 25 | eps 1.00
step   63000 | wellbeing 0.000 | wm_loss 1.7495 | td 0.0000 | planner 0.00 | seuil None | eau 0 | bouffe 2 | morts 25 | eps 1.00
step   63500 | wellbeing 0.000 | wm_loss 1.7625 | td 0.0000 | planner 0.00 | seuil None | eau 1 | bouffe 3 | morts 25 | eps 1.00
step   64000 | wellbeing 0.008 | wm_loss 1.7499 | td 0.0000 | planner 0.00 | seuil None | eau 1 | bouffe 3 | morts 25 | eps 1.00
step   64500 | wellbeing 0.017 | wm_loss 1.8086 | td 0.0000 | planner 0.00 | seuil None | eau 2 | bouffe 5 | morts 25 | eps 1.00
step   65000 | wellbeing 0.016 | wm_loss 1.7792 | td 0.0000 | planner 0.00 | seuil None | eau 1 | bouffe 0 | morts 25 | eps 1.00
step   65500 | wellbeing 0.000 | wm_loss 1.8079 | td 0.0000 | planner 0.00 | seuil None | eau 0 | bouffe 0 | morts 25 | eps 1.00
step   66000 | wellbeing 0.000 | wm_loss 1.7735 | td 0.0000 | planner 0.00 | seuil None | eau 1 | bouffe 2 | morts 25 | eps 1.00
step   66500 | wellbeing 0.023 | wm_loss 1.8388 | td 0.0000 | planner 0.00 | seuil None | eau 3 | bouffe 4 | morts 25 | eps 1.00
step   67000 | wellbeing 0.015 | wm_loss 1.7686 | td 0.0000 | planner 0.00 | seuil None | eau 2 | bouffe 4 | morts 25 | eps 1.00
step   67500 | wellbeing 0.004 | wm_loss 1.7940 | td 0.0000 | planner 0.00 | seuil None | eau 2 | bouffe 4 | morts 25 | eps 1.00
step   68000 | wellbeing 0.007 | wm_loss 1.7678 | td 0.0000 | planner 0.00 | seuil None | eau 2 | bouffe 4 | morts 25 | eps 1.00
step   68500 | wellbeing 0.017 | wm_loss 1.8178 | td 0.0000 | planner 0.00 | seuil None | eau 0 | bouffe 1 | morts 25 | eps 1.00
step   69000 | wellbeing 0.000 | wm_loss 1.8351 | td 0.0000 | planner 0.00 | seuil None | eau 0 | bouffe 2 | morts 25 | eps 1.00
step   69500 | wellbeing 0.000 | wm_loss 1.8407 | td 0.0000 | planner 0.00 | seuil None | eau 0 | bouffe 0 | morts 25 | eps 1.00
step   70000 | wellbeing 0.000 | wm_loss 1.8469 | td 0.0000 | planner 0.00 | seuil None | eau 0 | bouffe 1 | morts 25 | eps 1.00
step   70500 | wellbeing 0.000 | wm_loss 2.0214 | td 0.0000 | planner 0.00 | seuil None | eau 0 | bouffe 0 | morts 25 | eps 1.00
step   71000 | wellbeing 0.020 | wm_loss 1.8673 | td 0.0000 | planner 0.00 | seuil None | eau 1 | bouffe 1 | morts 25 | eps 1.00
step   71500 | wellbeing 0.311 | wm_loss 1.8296 | td 0.0000 | planner 0.00 | seuil None | eau 1 | bouffe 2 | morts 27 | eps 1.00
step   72000 | wellbeing 0.225 | wm_loss 1.8411 | td 0.0000 | planner 0.00 | seuil None | eau 2 | bouffe 0 | morts 28 | eps 1.00
step   72500 | wellbeing 0.021 | wm_loss 1.8563 | td 0.0000 | planner 0.00 | seuil None | eau 1 | bouffe 0 | morts 28 | eps 1.00
step   73000 | wellbeing 0.000 | wm_loss 1.8133 | td 0.0000 | planner 0.00 | seuil None | eau 0 | bouffe 0 | morts 28 | eps 1.00
step   73500 | wellbeing 0.000 | wm_loss 1.8484 | td 0.0000 | planner 0.00 | seuil None | eau 0 | bouffe 0 | morts 28 | eps 1.00
step   74000 | wellbeing 0.000 | wm_loss 1.8916 | td 0.0000 | planner 0.00 | seuil None | eau 0 | bouffe 0 | morts 28 | eps 1.00
step   74500 | wellbeing 0.000 | wm_loss 1.8477 | td 0.0000 | planner 0.00 | seuil None | eau 0 | bouffe 0 | morts 28 | eps 1.00
step   75000 | wellbeing 0.000 | wm_loss 1.8501 | td 0.0000 | planner 0.00 | seuil None | eau 0 | bouffe 0 | morts 28 | eps 1.00
step   75500 | wellbeing 0.000 | wm_loss 1.8458 | td 0.0000 | planner 0.00 | seuil None | eau 0 | bouffe 0 | morts 28 | eps 1.00
step   76000 | wellbeing 0.011 | wm_loss 1.8452 | td 0.0000 | planner 0.00 | seuil None | eau 2 | bouffe 1 | morts 28 | eps 1.00
step   76500 | wellbeing 0.000 | wm_loss 1.8386 | td 0.0000 | planner 0.00 | seuil None | eau 4 | bouffe 0 | morts 28 | eps 1.00
step   77000 | wellbeing 0.010 | wm_loss 1.8613 | td 0.0000 | planner 0.00 | seuil None | eau 2 | bouffe 2 | morts 28 | eps 1.00
step   77500 | wellbeing 0.000 | wm_loss 1.8304 | td 0.0000 | planner 0.00 | seuil None | eau 1 | bouffe 0 | morts 28 | eps 1.00
step   78000 | wellbeing 0.000 | wm_loss 1.8586 | td 0.0000 | planner 0.00 | seuil None | eau 1 | bouffe 0 | morts 28 | eps 1.00
step   78500 | wellbeing 0.000 | wm_loss 1.8419 | td 0.0000 | planner 0.00 | seuil None | eau 0 | bouffe 0 | morts 28 | eps 1.00
step   79000 | wellbeing 0.000 | wm_loss 1.8551 | td 0.0000 | planner 0.00 | seuil None | eau 1 | bouffe 0 | morts 28 | eps 1.00
step   79500 | wellbeing 0.000 | wm_loss 1.8864 | td 0.0000 | planner 0.00 | seuil None | eau 0 | bouffe 0 | morts 28 | eps 1.00
step   80000 | wellbeing 0.000 | wm_loss 1.8602 | td 0.0000 | planner 0.00 | seuil None | eau 1 | bouffe 0 | morts 28 | eps 1.00
step   80500 | wellbeing 0.000 | wm_loss 1.8602 | td 0.0000 | planner 0.00 | seuil None | eau 0 | bouffe 1 | morts 28 | eps 1.00
step   81000 | wellbeing 0.000 | wm_loss 1.9114 | td 0.0000 | planner 0.00 | seuil None | eau 1 | bouffe 1 | morts 28 | eps 1.00
step   81500 | wellbeing 0.012 | wm_loss 1.8911 | td 0.0000 | planner 0.00 | seuil None | eau 1 | bouffe 2 | morts 28 | eps 1.00
step   82000 | wellbeing 0.006 | wm_loss 1.8375 | td 0.0000 | planner 0.00 | seuil None | eau 0 | bouffe 0 | morts 28 | eps 1.00
step   82500 | wellbeing 0.000 | wm_loss 1.8254 | td 0.0000 | planner 0.00 | seuil None | eau 1 | bouffe 0 | morts 28 | eps 1.00
step   83000 | wellbeing 0.015 | wm_loss 1.8299 | td 0.0000 | planner 0.00 | seuil None | eau 3 | bouffe 1 | morts 28 | eps 1.00
step   83500 | wellbeing 0.000 | wm_loss 1.8840 | td 0.0000 | planner 0.00 | seuil None | eau 0 | bouffe 0 | morts 28 | eps 1.00
step   84000 | wellbeing 0.000 | wm_loss 1.9088 | td 0.0000 | planner 0.00 | seuil None | eau 0 | bouffe 1 | morts 28 | eps 1.00
step   84500 | wellbeing 0.000 | wm_loss 1.8826 | td 0.0000 | planner 0.00 | seuil None | eau 0 | bouffe 0 | morts 28 | eps 1.00
step   85000 | wellbeing 0.000 | wm_loss 1.8882 | td 0.0000 | planner 0.00 | seuil None | eau 0 | bouffe 0 | morts 28 | eps 1.00
step   85500 | wellbeing 0.000 | wm_loss 1.9215 | td 0.0000 | planner 0.00 | seuil None | eau 0 | bouffe 0 | morts 28 | eps 1.00
step   86000 | wellbeing 0.000 | wm_loss 1.9094 | td 0.0000 | planner 0.00 | seuil None | eau 0 | bouffe 0 | morts 28 | eps 1.00
step   86500 | wellbeing 0.000 | wm_loss 1.8593 | td 0.0000 | planner 0.00 | seuil None | eau 0 | bouffe 0 | morts 28 | eps 1.00
step   87000 | wellbeing 0.000 | wm_loss 1.8611 | td 0.0000 | planner 0.00 | seuil None | eau 2 | bouffe 0 | morts 28 | eps 1.00
step   87500 | wellbeing 0.000 | wm_loss 1.8868 | td 0.0000 | planner 0.00 | seuil None | eau 1 | bouffe 1 | morts 28 | eps 1.00
step   88000 | wellbeing 0.021 | wm_loss 1.8378 | td 0.0000 | planner 0.00 | seuil None | eau 4 | bouffe 1 | morts 28 | eps 1.00
step   88500 | wellbeing 0.000 | wm_loss 1.8774 | td 0.0000 | planner 0.00 | seuil None | eau 1 | bouffe 2 | morts 28 | eps 1.00
step   89000 | wellbeing 0.000 | wm_loss 1.8775 | td 0.0000 | planner 0.00 | seuil None | eau 1 | bouffe 0 | morts 28 | eps 1.00
